id,title,date,genres,keyword1,keyword2,keyword3,keyword4,keyword5,link,profile
364,2023 관광산업 일자리박람회 개최 (8/28~9/22),2023-09-15,취업,관광,산업,일자리,박람회,개최,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=6&mode=view&idx=93371,
365,국립해양생물자원관 2023년 하반기 신규직원 채용 (전공무관 ~10/4),2023-09-15,취업,국립,양생,물자원,전공,무관,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=6&mode=view&idx=93363,
366,2023년 하반기 금호석유화학그룹 신입 채용 (전공무관 ~9/26),2023-09-14,취업,전공,무관,접수,방법,홈페이지,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=6&mode=view&idx=93361,
367,2024년 대한상공회의소 신입사원 채용 (전공무관 ~10/4),2023-09-14,취업,전공,무관,접수,방법,홈페이지,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=6&mode=view&idx=93360,
368,2023년 ICT이노베이션스퀘어 확산 사업 블록체인 개발과정 온라인 교육 (선착순 모집),2023-09-14,취업,이노베이션,스퀘어,확산,사업,블록,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=6&mode=view&idx=93359,
369,"2023 하반기 현대그룹 신입사원 채용 (소프트웨어, 전공무관 ~9/19)",2023-09-14,취업,하반기,현대,그룹,신입사원,채용,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=6&mode=view&idx=93358,
370,2023 하반기 대웅제약 대규모 신입채용(전공무관 ~9/20),2023-09-14,취업,하반기,대웅제약,대규모,신입,채용,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=6&mode=view&idx=93357,
371,2023년 한국투자공사 청년인턴 채용 (전공무관 ~10/4),2023-09-14,취업,전공,무관,접수,방법,홈페이지,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=6&mode=view&idx=93356,
372,2023년 하반기 호텔신라 3급 신입사원 채용 (전공무관 ~9/18),2023-09-14,취업,신입사원,채용,전공,무관,접수,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=6&mode=view&idx=93355,
373,(주) 신라금속 채용 (소프트웨어 ~10/31),2023-09-14,취업,신라금,채용,소프트웨어,모집,부문,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=6&mode=view&idx=93354,
374,2023년 하반기 HD현대 신입사원 채용 (전공무관 ~9/25),2023-09-14,취업,현대,신입사원,채용,전공,무관,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=6&mode=view&idx=93353,
375,2023년 하반기 (주)파라다이스 부산 카지노지점 채용연계형 인턴 모집 (전공무관 ~10/3),2023-09-14,취업,파라다이스,부산,카지노,지점,채용,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=6&mode=view&idx=93352,
376,2023 하반기 ASML Korea 신입사원 채용 (전공무관 ~9/18),2023-09-14,취업,하반기,신입사원,채용,전공,무관,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=6&mode=view&idx=93351,
377,2023 하반기 DB하이텍/DB글로벌칩 신입사원 공개채용 (전공무관 ~10/6),2023-09-14,취업,하반기,하이,글로벌,신입사원,공개,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=6&mode=view&idx=93350,
378,김해근무 보안관제 정규직 전환형 인턴십 (전공무관 ~9/15),2023-09-14,취업,김해,근무,보안관,정규직,전환,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93349,
379,(100% 온라인교육) KISA주관교육 케이쉴드 주니어 하반기 단기집중과정 교육 (전공무관 ~9/14),2023-09-14,취업,온라인교육,주관,교육,케이,쉴드,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93348,
380,BGF리테일 2023년 하반기 신입사원 공개채용 (전공무관 ~9/27),2023-09-14,취업,리테일,전공,무관,접수,방법,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93347,
381,현대카드/현대커머셜 2023 신입 인재 모집 (전공무관 ~9/18),2023-09-14,취업,현대,카드,현대,머셜,신입,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93346,
382,2023년 전북은행 신입행원 채용 (전공무관 ~9/18),2023-09-14,취업,전공,무관,접수,방법,,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93345,
383,2023년 한국해양수산개발원 제1차 무기직 사무직 채용 (전공무관 ~9/21),2023-09-14,취업,무기,직사,무직,채용,소프트웨어,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93344,
384,2023년 하반기 삼성카드 3급 신입사원 채용 (전공무관 ~9/18),2023-09-14,취업,신입사원,채용,전공,무관,접수,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93343,
385,2023 코오롱 FnC 하반기 신입/경력 공개채용 (전공무관 ~10/6),2023-09-14,취업,코오롱,하반기,신입,경력,공개,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93342,
386,영림그룹 2023년 신입사원 채용 (전공무관 ~9/17),2023-09-14,취업,영림,그룹,전공,무관,접수,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93341,
387,2023년 삼성증권 하반기 신입사원 채용 (전공무관 ~9/18),2023-09-14,취업,전공,무관,접수,방법,홈페이지,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93332,
388,2023 HL그룹 하반기 신입 사원 채용 (전공무관 ~9/24),2023-09-14,취업,그룹,하반기,신입사원,채용,전공,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93331,
389,2023 한화시스템 하반기 국내/해외 신입사원 채용 (소프트웨어 ~10/3),2023-09-14,취업,한화,시스템,하반기,국내,해외,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93330,
390,2023 효성그룹 하반기 신입 공채 (전공무관 ~9/22),2023-09-14,취업,효성,그룹,하반기,신입,공채,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93329,
391,2024년 현대엔지니어링 신입사원 대규모 채용 (전공무관 ~9/24),2023-09-14,취업,전공,무관,접수,방법,홈페이지,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93328,
392,2024 유니클로 신입사원 모집 채용 (전공무관 ~10/11),2023-09-13,취업,유니클로,신입사원,모집,채용,전공,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93315,
393,2023 관광일자리 취업준비 챌린지 (전공무관 ~9/22),2023-09-13,취업,관광,일자리,취업,준비,린지,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93314,
394,2023년 우리은행 하반기 신입행원 채용 (전공무관 ~9/25),2023-09-13,취업,전공,무관,접수,방법,홈페이지,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93313,
395,2023년 삼성SDI 하반기 신입사원 채용 (전공무관 ~9/18),2023-09-13,취업,하반기,신입사원,채용,전공,무관,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93312,
396,2023 삼성전자판매 하반기 3급 신입사원 채용(전공무관 ~9/18),2023-09-13,취업,삼성,전자,판매,하반기,신입사원,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93311,
397,스마트팩토리 전문인력양성 교육생 모집 (전공무관 ~9/20),2023-09-13,취업,스마트,팩토리,인력,성교육,모집,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=7&mode=view&idx=93310,
398,"신한은행 신한 커리어업 프로그램 (디자인,글로벌비즈니스 ~10/1)",2023-09-13,취업,신한은행,커리어,프로그램,디자인,글로벌,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93309,
399,"2023년 삼성전자 DS부문 하반기 신입 채용 (소프트웨어, 전공무관 ~9/18)",2023-09-13,취업,부문,하반기,신입,채용,소프트웨어,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93308,
400,2023년 제2차 남해지방해양경찰청 소속 청년인턴 채용시험 (전공무관 ~9/18),2023-09-12,취업,차남,방해,경찰청,소속,청년,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93303,
401,부산정보산업진흥원 일반계약직 채용 (전공무관 ~9/15),2023-09-12,취업,부산,정보산업,진흥,일반,채용,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93302,
402,2023 두산디지털이노베이션 채용연계형 인턴 모집 (소프트웨어 ~9/18),2023-09-12,취업,두산,디지털,이노베이션,채용,인턴,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93301,
403,2023 대우건설 하반기 신입사원 채용 (전공무관/소프트웨어 ~10/4),2023-09-12,취업,대우건설,하반기,신입사원,채용,전공,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93300,
404,2023 한국남동발전 2차 체험형인턴 채용 (전공무관 ~9/22),2023-09-12,취업,한국,남동,발전,체험,인턴,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93299,
405,2023 희망이음 부산 중견기업 잡페어 (9/20),2023-09-12,취업,희망이,부산,중견,기업,페어,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93297,
406,2023 부산디지털혁신아카데미 잡페어(BDIA JOB-FAIR) (소프트웨어 ~10/16),2023-09-12,취업,부산,디지털,혁신,아카데미,페어,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93296,
407,전국 개발자 경진대회 디챔스 (소프트웨어 ~9/27),2023-09-11,취업,전국,개발자,경진,대회,챔스,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93287,
408,농민신문사 인턴사원 모집 (전공무관 ~9/15),2023-09-11,취업,농민,신문사,농민,신문사,인턴,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93286,
409,2023 부산 잡투게더 채용박람회 안내 (전공무관 ~9/26),2023-09-11,취업,부산,투게더,채용,박람회,안내,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93285,
410,2023 현대로템 3분기 정기채용 (전공무관 ~9/17),2023-09-11,취업,현대,로템,전공,무관,접수,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93284,
411,"Neubla 2023 하반기 뉴블라 신입사원, 인턴 모집 (소프트웨어 ~9/27)",2023-09-11,취업,하반,기뉴,신입사원,인턴,모집,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93281,
412,한온시스템 2023 하반기 수시 채용연계형 인턴십 모집 (글로벌비즈니스/소프트웨어 ~9/18),2023-09-11,취업,시스템,하반기,채용,인턴쉽,모집,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93280,
413,2023 부산 통합 채용박람회 안내 (전공무관 ~9/14),2023-09-11,취업,부산,채용,통합,채용,박람회,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93279,
414,2023 하반기 샘표식품 신입직 직무별 채용 (전공무관 ~9/17),2023-09-11,취업,하반기,샘표식품,신입,직무,채용,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93278,
415,삼성 <기회균등 특별채용> 추천 (전공무관 ~9/13),2023-09-08,취업,삼성,기회균등,특별,채용,추천,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93272,
416,[해외취업] 일본 채용 면접회 (~9/24),2023-09-08,취업,해외,취업,일본,채용,면접,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93270,
417,[해외취업] 미국 자동차기계분야 채용주간 개최 (9/14),2023-09-08,취업,해외,취업,미국,자동차,기계,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=8&mode=view&idx=93269,
418,2023 하반기 DB 생명 신입사원 공개채용 (전공무관 ~10/6),2023-09-08,취업,하반기,생명,신입사원,공개,채용,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93264,
419,"2023 올어바웃, 올리브영 MD 직무설명회(9/19)",2023-09-08,취업,바웃,올리브영,직무,설명,접수,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93263,
420,2024 뷰웍스 대졸 신입 공개채용 (소프트웨어 ~9/22),2023-09-08,취업,웍스,대졸,신입,공개,채용,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93262,
421,"GS 리테일 23년 하반기 편의점사업부, 홈쇼핑 사업부 신입사원 모집 (전공무관 ~9/18)",2023-09-08,취업,리테일,홈쇼핑,사업,신입사원,모집,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93261,
422,제 5회 (재)여주세종문화관광재단 직원 채용 (전공무관 ~9/17),2023-09-08,취업,세종,문화,관광,재단,직원,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93260,
423,2023년 제4회 여주시 지방임기제공무원 임용시험 (전공무관 ~9/20),2023-09-08,취업,전공,무관,모집,부문,담당,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93259,
424,2023년 제8회 포항시 임기제공무원 임용시험 (전공무관 ~9/14),2023-09-08,취업,전공,무관,모집,부문,담당,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93258,
425,지방공기업평가원 일반직 신입직원(회계) 공개채용 (전공무관 ~9/10),2023-09-08,취업,지방,공기업,평가원,일반,신입,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93257,
426,2023 S-OIL 신입사원 채용 (전공무관 ~9/24),2023-09-08,취업,신입사원,채용,전공,무관,모집,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93256,
427,2023년 하반기 KAI 대졸신입 채용 (소프트웨어 ~9/25),2023-09-08,취업,대졸,신입,채용,소프트웨어,관련,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93255,
428,2023년 하반기 IBK 기업은행 신입행원 채용 (전공무관 ~9/19),2023-09-08,취업,기업은행,신입,채용,전공,무관,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93254,
429,포스코그룹 2023년 하반기 신입/경력사원 채용 (전공무관~9/19),2023-09-08,취업,포스코,그룹,경력,사원,채용,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93253,
430,엠로 글로벌사업기획 신입사원 모집 (전공무관 ~9/10),2023-09-07,취업,엠로,글로벌,사업,기획,신입사원,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93249,
431,한화오션 2023 하반기 신입사원 채용(전공무관 ~9/24),2023-09-07,취업,한화,오션,하반기,신입사원,채용,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93248,
432,한국화학연구원 정규직원 채용 (전공무관 ~9/13),2023-09-07,취업,한국,화학,연구원,정규직,채용,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93247,
433,해외취업동아리(AJA Road) 8기 참가자 모집 (모집기간 9/4~9/22),2023-08-30,취업,해외,취업,동아리,참가자,모집,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93147,
434,부산시립예술단 사무국 직원 채용 공고 (전공무관 ~9/4),2023-08-29,취업,부산,시립,예술,단사,무국,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93140,
435,연천군시설관리공단 제3회 신규직원 공개채용 (전공무관 ~9/11),2023-08-29,취업,군시설,관리,전공,무관,모집,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93139,
436,참요양병원 직원 채용 (임상병리 ~채용시마감),2023-08-29,취업,양병,직원,채용,상병,채용,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93138,
437,㈜성창사 직원 채용 (전공무관 ~채용시마감),2023-08-29,취업,창사,직원,채용,전공,무관,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=9&mode=view&idx=93137,
438,세아특수강 하반기 신입/경력 채용 (글로벌 ~9/10),2023-08-29,취업,세아,특수강,하반기,신입,경력,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=10&mode=view&idx=93136,
439,해커스 교육그룹 직원전환형 인턴 채용 (전공무관 ~9/11),2023-08-29,취업,해커스,교육,그룹,직원,전환,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=10&mode=view&idx=93135,
440,8월 3주차 채용정보,2023-08-21,취업,주차,채용정보,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=10&mode=view&idx=93088,
441,[(주)한화/모멘텀]이차전지 신입인턴 엔지니어 모집 (소프트웨어 ~9/3),2023-08-21,취업,한화,모멘텀,이차전지,신입,인턴,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=10&mode=view&idx=93086,
442,우진철강(주) 영업사원 모집 (전공무관 ~채용시마감),2023-08-21,취업,우진,철강,영업,사원,모집,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=10&mode=view&idx=93085,
443,롯데백화점 광복점 까르띠에 워치 부띠크 신입사원 채용 (전공무관 ~채용시마감),2023-08-21,취업,롯데,백화점,광복,까르,워치,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=10&mode=view&idx=93084,
444,"미래내일 청년 일경험 지원사업(인턴형) 안내 (전공무관, 소프트웨어 ~8/23)",2023-08-18,취업,미래,청년,험지,사업,인턴,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=10&mode=view&idx=93080,
445,㈜일화 신입 채용 공고 (전공무관 ~8/26),2023-08-18,취업,일화,신입,채용,공고,전공,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=10&mode=view&idx=93079,
446,"한국교직원공제회 신입직원 채용 (전공무관,소프트웨어,건축 ~8/31)",2023-08-16,취업,한국,교직원,공제,신입,직원,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=10&mode=view&idx=93065,
447,펄어비스 QA Beginner 인턴 모집 (전공무관 ~8/27),2023-08-16,취업,어비스,인턴,모집,전공,무관,https://www.dongseo.ac.kr/kr/index.php?pCode=job_plus&pg=10&mode=view&idx=93064,
